x_norm, y_norm, dis_pks, x_mm, y_mm, dis_mm 
-479, -369, 604.6503121639813, -77, 60, 97.6165969494942
-502, -365, 620.6681883260975, -82, 60, 101.6070863670443
-525, -358, 635.4439393054276, -87, 60, 105.68348972285122
-547, -352, 650.4713675481804, -92, 60, 109.83624174196785
-568, -347, 665.6072415471455, -97, 60, 114.0570032922135
-588, -342, 680.2264328883434, -102, 60, 118.33849753989612
-607, -335, 693.3065699962751, -107, 60, 122.67436570041843
-624, -331, 706.3547267485368, -112, 60, 127.05904139414872
-641, -328, 720.0451374740336, -117, 60, 131.48764200486676
-658, -321, 732.1236234407411, -122, 60, 135.95587519485872
-673, -315, 743.0706561290117, -127, 60, 140.45995870709916
-690, -309, 756.0297613189576, -132, 60, 144.99655168313487
-703, -305, 766.3119469250104, -137, 60, 149.56269588369955
-717, -300, 777.2316257075493, -142, 60, 154.1557653803451
-730, -294, 786.9790340282262, -147, 60, 158.7734234687909
-743, -290, 797.5894934112409, -152, 60, 163.41358572652396
-755, -285, 807.0006195784487, -157, 60, 168.07438829280326
-768, -279, 817.1077040390697, -162, 60, 172.75416058665562
-778, -274, 824.8393783034368, -167, 60, 177.451401797788
-790, -269, 834.5423895764673, -172, 60, 182.1647605877712
-801, -264, 843.3842540621682, -177, 60, 186.89301752607025
-811, -260, 851.6577951266577, -182, 60, 191.63506985935533
-818, -256, 857.1230950102791, -187, 60, 196.38991827484423
-825, -253, 862.9217809280283, -192, 60, 201.15665537088253
-832, -250, 868.7485251786043, -197, 60, 205.93445559206452
-838, -247, 873.6435199782575, -202, 60, 210.7225664232476
-844, -244, 878.5624622074404, -207, 60, 215.5203006679417
-851, -241, 884.4670711790236, -212, 60, 220.32702966272657
-857, -238, 889.4340897447096, -217, 60, 225.14217730136662
3, -442, 442.01018087822365, 0, 65, 65.0
-14, -441, 441.2221662609439, -2, 65, 65.03076195155643
-50, -441, 443.8254161266567, -7, 65, 65.37583651472461
-83, -441, 448.7426879627121, -12, 65, 66.09841147864296
-118, -440, 455.548021617919, -17, 65, 67.1863081289633
-151, -438, 463.29796028042256, -22, 65, 68.62215385719105
-183, -438, 474.6925320668106, -27, 65, 70.3846574190711
-215, -436, 486.1285838129661, -32, 65, 72.44998274671983
-246, -435, 499.74093288422955, -37, 65, 74.79304780526061
-278, -431, 512.8791280604037, -42, 65, 77.38862965578342
-309, -426, 526.2670424793861, -47, 65, 80.2122185206219
-339, -423, 542.0793299877796, -52, 65, 83.24061508662703
-370, -419, 558.9821106260915, -57, 65, 86.45229898620394
-397, -411, 571.4280357140346, -62, 65, 89.8276126811795
-424, -406, 587.0366257738949, -67, 65, 93.34880824091971
-449, -401, 601.9983388681401, -72, 65, 97.0
-473, -396, 616.883295283638, -77, 65, 100.7670581092849
-498, -391, 633.1547993974301, -82, 65, 104.63746938836012
-520, -385, 647.0123646422841, -87, 65, 108.60018416190647
-542, -379, 661.366010617419, -92, 65, 112.6454615153225
-562, -373, 674.5168641331364, -97, 65, 116.76472069936193
-584, -367, 689.7427056518974, -102, 65, 120.95040305844375
-601, -362, 701.6017388803994, -107, 65, 125.19584657647394
-619, -357, 714.5698006493137, -112, 65, 129.49517365523704
-636, -351, 726.4275600498648, -117, 65, 133.843191832831
-653, -345, 738.5350364065337, -122, 65, 138.23530663329106
-671, -339, 751.7725719923546, -127, 65, 142.66744548074027
-685, -334, 762.089889711181, -132, 65, 147.13599151805107
-698, -329, 771.6508277712142, -137, 65, 151.6377261765686
-714, -322, 783.2496409191644, -142, 65, 156.16977940690063
-725, -318, 791.6748069756925, -147, 65, 160.72958657322553
-740, -310, 802.3091673413685, -152, 65, 165.3148511174964
-753, -306, 812.800713582364, -157, 65, 169.9235122047564
-765, -300, 821.7207554881403, -162, 65, 174.55371666051687
-777, -296, 831.4715870070365, -167, 65, 179.20379460268134
-789, -290, 840.6075184055874, -172, 65, 183.87223825254318
-800, -284, 848.9146011231047, -177, 65, 188.55768348173987
-809, -280, 856.0846920719936, -182, 65, 193.25889371514057
-817, -276, 862.3601335868907, -187, 65, 197.9747458642137
-823, -273, 867.0974570369815, -192, 65, 202.70421801235415
-830, -270, 872.8115489611718, -197, 65, 207.44637861384805
-836, -267, 877.6018459415409, -202, 65, 212.20037700249262
-841, -263, 881.1640028961691, -207, 65, 216.96543503516867
-847, -260, 886.0073363127418, -212, 65, 221.74083972060717
-854, -256, 891.5447268645584, -217, 65, 226.52593670482858
2, -468, 468.0042734847621, 0, 70, 70.0
-15, -468, 468.2403229112162, -2, 70, 70.02856560004639
-48, -468, 470.4550988139038, -7, 70, 70.34912934784623
-82, -468, 475.12945604329775, -12, 70, 71.02112361825881
-116, -467, 481.1912301777745, -17, 70, 72.03471385380801
-149, -465, 488.28884894087025, -22, 70, 73.37574531137656
-182, -463, 497.4866832388582, -27, 70, 75.02666192761077
-214, -461, 508.248954745605, -32, 70, 76.96752561957543
-244, -460, 520.7072113961933, -37, 70, 79.17701686727027
-276, -455, 532.1663273827085, -42, 70, 81.6333265278342
-305, -452, 545.2788277569559, -47, 70, 84.31488599292535
-336, -447, 559.2003218883194, -52, 70, 87.20091742636656
-365, -444, 574.7703889380524, -57, 70, 90.27181176868004
-392, -437, 587.0545119492738, -62, 70, 93.50935782048768
-418, -434, 602.5612002112316, -67, 70, 96.89685237405806
-445, -427, 616.7284653719172, -72, 70, 100.41912168506553
-468, -422, 630.1650577428107, -77, 70, 104.06248123122954
-493, -417, 645.707364058983, -82, 70, 107.81465577554843
-516, -411, 659.6794676204497, -87, 70, 111.66467659918243
-536, -405, 671.8042869764973, -92, 70, 115.6027681329474
-558, -399, 685.9774048757, -97, 70, 119.6202324023825
-578, -392, 698.3895760963218, -102, 70, 123.70933675353692
-596, -387, 710.6229661360517, -107, 70, 127.8632081562167
-615, -380, 722.9280738773394, -112, 70, 132.07573584879245
-632, -374, 734.3704787094863, -117, 70, 136.34148304899725
-650, -369, 747.4362849099581, -122, 70, 140.65560778013793
-664, -365, 757.7077272933146, -127, 70, 145.01379244747721
-677, -359, 766.2962873458281, -132, 70, 149.41218156495808
-693, -352, 777.2727963848986, -137, 70, 153.8473269186046
-709, -345, 788.4833542948132, -142, 70, 158.3161394173064
-723, -339, 798.5298992523699, -147, 70, 162.8158468945821
-736, -332, 807.4156302673364, -152, 70, 167.3439571660716
-750, -326, 817.7872583991511, -157, 70, 171.89822570346675
-763, -321, 827.774123780153, -162, 70, 176.47662734764623
-773, -316, 835.0958028873094, -167, 70, 181.077331546497
-785, -310, 843.9934833871646, -172, 70, 185.69868066305693
-796, -303, 851.7188503256224, -177, 70, 190.33917095542893
-805, -300, 859.0838143045182, -182, 70, 194.99743588057768
-811, -297, 863.672391593016, -187, 70, 199.6722314193939
-818, -294, 869.2295439065564, -192, 70, 204.3624231604235
-826, -289, 875.0982801948591, -197, 70, 209.06697491473875
-832, -285, 879.4594930978914, -202, 70, 213.78493866500511
-838, -281, 883.858020272487, -207, 70, 218.51544567833184
-845, -277, 889.2434987111236, -212, 70, 223.2576986354558
-850, -273, 892.7648066540257, -217, 70, 228.01096464863264
3, -493, 493.0091277045487, 0, 75, 75.0
-14, -494, 494.1983407499463, -2, 75, 75.02666192761077
-47, -495, 497.22630662506185, -7, 75, 75.32595834106593
-80, -495, 501.42297514174595, -12, 75, 75.95393340703298
-114, -495, 507.95767540219333, -17, 75, 76.90253571892151
-146, -491, 512.2470107282228, -22, 75, 78.16009211867653
-180, -488, 520.13844310914, -27, 75, 79.71198153351854
-211, -486, 529.827330363393, -32, 75, 81.54140052758476
-241, -484, 540.6819767663798, -37, 75, 83.6301381082203
-272, -482, 553.4509915069265, -42, 75, 85.95929269136641
-303, -477, 565.0999911520084, -47, 75, 88.50988645343524
-332, -474, 578.7054518492115, -52, 75, 91.2633551870629
-360, -468, 590.4439008068421, -57, 75, 94.2019108086455
-388, -464, 604.8470881140125, -62, 75, 97.30878685915265
-414, -459, 618.1237740129399, -67, 75, 100.56838469419701
-439, -453, 630.8169306542113, -72, 75, 103.96634070698074
-464, -447, 644.2864269872523, -77, 75, 107.48953437428223
-488, -441, 657.7423507727019, -82, 75, 111.12605455067681
-511, -436, 671.7268790215261, -87, 75, 114.86513831445988
-533, -429, 684.2002630809199, -92, 75, 118.69709347747316
-553, -423, 696.231283410908, -97, 75, 122.61321299109652
-574, -417, 709.4822055555727, -102, 75, 126.60568707605516
-593, -410, 720.9361968995591, -107, 75, 130.66751700403586
-610, -404, 731.6529231814768, -112, 75, 134.79243302203577
-628, -398, 743.4971418909423, -117, 75, 138.97481786280562
-646, -391, 755.1138986934355, -122, 75, 143.20963654726592
-660, -386, 764.5887783638993, -127, 75, 147.49237268414933
-674, -380, 773.7415589200311, -132, 75, 151.81897114655993
-690, -373, 784.3653485461989, -137, 75, 156.18578680533003
-704, -366, 793.4557328547069, -142, 75, 160.58953888718904
-719, -360, 804.0901690730959, -147, 75, 165.0272704737008
-733, -353, 813.571140097779, -152, 75, 169.49631264425784
-746, -348, 823.1767732388955, -157, 75, 173.99425277864785
-760, -340, 832.586331859946, -162, 75, 178.51890656174209
-772, -335, 841.5515432818123, -167, 75, 183.06829326784035
-783, -329, 849.3114858519223, -172, 75, 187.6406139405859
-795, -325, 858.8655308021157, -177, 75, 192.23423212320952
-803, -321, 864.7832098277579, -182, 75, 196.84765683136794
-809, -316, 868.5257624273445, -187, 75, 201.47952749597167
-815, -314, 873.39624455341, -192, 75, 206.1286006356226
-823, -311, 879.8011138888152, -197, 75, 210.79373804740976
-829, -305, 883.3266666415093, -202, 75, 215.4738963308549
-837, -301, 889.477374641986, -207, 75, 220.16811758290527
-842, -298, 893.1785935634597, -212, 75, 224.87552112224222
-848, -297, 898.5059821726286, -217, 75, 229.5952961190625
3, -519, 519.0086704478067, 0, 80, 80.0
-14, -520, 520.1884273991493, -2, 80, 80.02499609497022
-47, -521, 523.1156659860227, -7, 80, 80.30566605165541
-79, -519, 524.978094781106, -12, 80, 80.89499366462674
-112, -518, 529.9698104609356, -17, 80, 81.78630692236935
-144, -516, 535.7163428531932, -22, 80, 82.96987405076617
-176, -515, 544.2435116746915, -27, 80, 84.43340571124678
-207, -512, 552.261713320777, -32, 80, 86.16263691415206
-238, -510, 562.8001421463929, -37, 80, 88.14193099768123
-269, -506, 573.0593337517504, -42, 80, 90.35485598461214
-299, -502, 584.2987249686585, -47, 80, 92.78469701410896
-327, -498, 595.7625365865161, -52, 80, 95.4148835350125
-355, -493, 607.5146088778442, -57, 80, 98.22932352408826
-383, -488, 620.3490952681401, -62, 80, 101.21264743103995
-409, -483, 632.9059961795274, -67, 80, 104.35037134576953
-435, -477, 645.5648689326271, -72, 80, 107.62899237658968
-459, -470, 656.9482475811926, -77, 80, 111.03603018840326
-482, -464, 669.0440942120332, -82, 80, 114.56002793295748
-505, -458, 681.7543545882197, -87, 80, 118.1905241548577
-525, -452, 692.7690812962137, -92, 80, 121.91800523302537
-546, -447, 705.6380091803445, -97, 80, 125.73384588089239
-567, -440, 717.6970112798297, -102, 80, 129.63024338479042
-586, -432, 728.0247248548637, -107, 80, 133.60014970051492
-605, -426, 739.9331050845069, -112, 80, 137.63720427268203
-622, -420, 750.5224846731775, -117, 80, 141.73566946961517
-640, -412, 761.1465036377688, -122, 80, 145.89036979869508
-655, -406, 770.6237733161364, -127, 80, 150.0966355385756
-669, -401, 779.9756406452705, -132, 80, 154.3502510525979
-683, -397, 789.9987341762011, -137, 80, 158.64740779476983
-699, -388, 799.4654464077856, -142, 80, 162.9846618550347
-714, -381, 809.2941368872013, -147, 80, 167.35889578985635
-728, -375, 818.9071986495173, -152, 80, 171.7672844286711
-743, -369, 829.5842332156512, -157, 80, 176.207264322445
-757, -361, 838.6715686131253, -162, 80, 180.67650649710936
-770, -355, 847.8944509784222, -167, 80, 185.17289218457435
-781, -350, 855.839354084632, -172, 80, 189.69449122207
-792, -345, 863.8802000277585, -177, 80, 194.23954283306992
-800, -340, 869.2525524840293, -182, 80, 198.80643852752857
-806, -336, 873.2307827831082, -187, 80, 203.39370688396434
-812, -332, 877.2502493587563, -192, 80, 208.0
-819, -329, 882.6108995474733, -197, 80, 212.6240814207083
-825, -325, 886.70739254841, -202, 80, 217.26481537515457
-831, -322, 891.2042414620793, -207, 80, 221.92115717073935
-837, -318, 895.3731065874159, -212, 80, 226.59214461229675
-843, -315, 899.929997277566, -217, 80, 231.27689032845456
4, -542, 542.0147599466272, 0, 85, 85.0
-13, -543, 543.1555946503727, -2, 85, 85.0235261559999
-45, -543, 544.861450278876, -7, 85, 85.28774824088158
-79, -544, 549.7062852105659, -12, 85, 85.84287972802403
-110, -543, 554.0297825929578, -17, 85, 86.68333173107735
-142, -540, 558.3583078991483, -22, 85, 87.80091115700337
-173, -539, 566.0830327787612, -27, 85, 89.1852005660132
-204, -536, 573.5085003729239, -32, 85, 90.82400563727631
-234, -535, 583.9357841406878, -37, 85, 92.70382947861431
-265, -530, 592.5580140374443, -42, 85, 94.81033698917012
-293, -525, 601.2270785651624, -47, 85, 97.12878049270464
-322, -522, 613.3253622670434, -52, 85, 99.64436762808022
-350, -517, 624.3308417818232, -57, 85, 102.34256201600583
-378, -512, 636.4181015653153, -62, 85, 105.20931517693668
-403, -506, 646.8732487899001, -67, 85, 108.23123393919151
-429, -499, 658.0592678475093, -72, 85, 111.39569111954016
-453, -494, 670.2574132376307, -77, 85, 114.69088891450794
-476, -487, 680.9882524684255, -82, 85, 118.10588469674151
-499, -482, 693.7759004174186, -87, 85, 121.63058825805291
-519, -475, 703.5524145364011, -92, 85, 125.25573839150046
-540, -469, 715.2349264402571, -97, 85, 128.9728653632228
-561, -463, 727.3857298572746, -102, 85, 132.7742444904131
-581, -456, 738.5776871798931, -107, 85, 136.65284482951682
-601, -449, 750.2013063171778, -112, 85, 140.60227594174995
-618, -442, 759.794709115561, -117, 85, 144.61673485458036
-635, -434, 769.143029611528, -122, 85, 148.69095466772686
-649, -428, 777.4220218131205, -127, 85, 152.8201557386983
-663, -423, 786.4464380998874, -132, 85, 157.0
-677, -418, 795.6462781915089, -137, 85, 161.22654868228122
-694, -408, 805.0465825031494, -142, 85, 165.4962235218677
-709, -402, 815.036808984723, -147, 85, 169.80577139779436
-723, -396, 824.345194684848, -152, 85, 174.15223225672418
-739, -389, 835.1299300108935, -157, 85, 178.53291013143766
-752, -381, 843.0094898635483, -162, 85, 182.94534703019914
-766, -375, 852.8663435732471, -167, 85, 187.38729946290383
-778, -368, 860.6439449621429, -172, 85, 191.8567173700207
-790, -363, 869.4072693507917, -177, 85, 196.3517252279694
-797, -359, 874.1224170561009, -182, 85, 200.8706051168264
-803, -355, 877.9715257341778, -187, 85, 205.41178155110774
-809, -352, 882.2612991625554, -192, 85, 209.97380789041284
-815, -349, 886.5810735629315, -197, 85, 214.55535416297585
-820, -346, 890.0089887186533, -202, 85, 219.15519615103813
-826, -342, 894.0022371336662, -207, 85, 223.77220560203628
-831, -338, 897.1092464131668, -212, 85, 228.40534144367115
-837, -337, 902.2959603145744, -217, 85, 233.05364189387817
4, -568, 568.0140843324222, 0, 90, 90.0
-13, -566, 566.1492736019362, -2, 90, 90.0222194794152
-44, -566, 567.7076712534366, -7, 90, 90.27181176868004
-77, -566, 571.2136202857912, -12, 90, 90.79647570252934
-106, -565, 574.8573736154038, -17, 90, 91.59148432032315
-140, -563, 580.1456713619434, -22, 90, 92.64987857520376
-171, -561, 586.482736318811, -27, 90, 93.96275858019496
-201, -558, 593.0977996924285, -32, 90, 95.51963149007642
-230, -556, 601.6942745281859, -37, 90, 97.30878685915265
-261, -553, 611.4981602588841, -42, 90, 99.31767214348109
-290, -548, 620.0032257980598, -47, 90, 101.53324578678651
-317, -544, 629.6229030141772, -52, 90, 103.94229168149026
-343, -541, 640.5700586196642, -57, 90, 106.53168542738823
-372, -533, 649.979230437404, -62, 90, 109.288608738514
-397, -529, 661.4000302388865, -67, 90, 112.2007130102122
-422, -523, 672.0215770345474, -72, 90, 115.25623627379127
-445, -518, 682.8975032902083, -77, 90, 118.44407963254221
-470, -510, 693.5416353759881, -82, 90, 121.75385004179539
-492, -504, 704.329468359801, -87, 90, 125.1758762701504
-514, -497, 714.9860138492221, -92, 90, 128.70120434556935
-534, -491, 725.4219461802903, -97, 90, 132.32157798333574
-553, -484, 734.8911484022651, -102, 90, 136.02940858505562
-574, -477, 746.3276760244122, -107, 90, 139.8177385026664
-592, -471, 756.5084269193569, -112, 90, 143.68020044529447
-610, -463, 765.8126402717573, -117, 90, 147.61097520171052
-628, -455, 775.5056415010789, -122, 90, 151.6047492659778
-643, -450, 784.8241841329815, -127, 90, 155.65667348366404
-657, -444, 792.9596458836982, -132, 90, 159.76232346833217
-672, -438, 802.1396387163521, -137, 90, 163.9176622576103
-690, -428, 811.9630533466409, -142, 90, 168.11900546934007
-705, -421, 821.1370165812767, -147, 90, 172.3629890666787
-719, -414, 829.6728270830617, -152, 90, 176.64653973401235
-735, -406, 839.6791053729991, -157, 90, 180.96684779262748
-750, -401, 850.4710459504191, -162, 90, 185.32134253776601
-761, -396, 857.8677054184986, -167, 90, 189.70766985021982
-773, -389, 865.3611962643114, -172, 90, 194.12367192076292
-786, -382, 873.9107505918439, -177, 90, 198.56736892047493
-792, -380, 878.4440790397531, -182, 90, 203.0369424513677
-799, -376, 883.049828718629, -187, 90, 207.53072061745462
-805, -372, 886.7970455521375, -192, 90, 212.0471645648675
-812, -369, 891.9108699864578, -197, 90, 216.5848563496534
